epoch,mode,loss,acc,eval_acc,complexity,information_loss,distractors,vocab_size,hidden_size,n_epochs,embedding_size,heads,max_len,sender_cell,train_method,batch_size,random_seed,data_seed
126,test,0.538585901260376,0.6729999780654907,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
127,train,0.4512225389480591,0.6916000247001648,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
127,test,0.534030556678772,0.6829999685287476,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
128,train,0.45208221673965454,0.6898000240325928,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
128,test,0.5244480967521667,0.6709999442100525,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
129,train,0.45211055874824524,0.6860000491142273,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
129,test,0.545177698135376,0.6650000214576721,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
130,train,0.4537730813026428,0.6855999827384949,0.65625,15.917450869051596,40.602268246966744,50,100,200,500,200,1,1,gru,gs,50,42,0
130,test,0.5412425398826599,0.6700000166893005,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
131,train,0.45615333318710327,0.6873999834060669,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
131,test,0.4427291750907898,0.7120000123977661,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
132,train,0.44133487343788147,0.693399965763092,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
132,test,0.43983548879623413,0.6960000395774841,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
133,train,0.4475163221359253,0.6840000152587891,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
133,test,0.440049409866333,0.7129999995231628,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
134,train,0.4398161768913269,0.6965999603271484,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
134,test,0.4365621507167816,0.7089999914169312,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
135,train,0.4432232677936554,0.6914000511169434,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
135,test,0.4408623278141022,0.6940000057220459,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
136,train,0.4413815438747406,0.6840000152587891,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
136,test,0.4365697503089905,0.706000030040741,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
137,train,0.4434337317943573,0.6973999738693237,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
137,test,0.43890222907066345,0.6889999508857727,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
138,train,0.43845683336257935,0.6874000430107117,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
138,test,0.43552178144454956,0.7170000672340393,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
139,train,0.43742188811302185,0.6973999738693237,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
139,test,0.4393553137779236,0.718000054359436,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
140,train,0.4385753870010376,0.6912000179290771,0.6875,15.782163243686686,40.29208041115019,50,100,200,500,200,1,1,gru,gs,50,42,0
140,test,0.4361885190010071,0.7070000767707825,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
141,train,0.43806421756744385,0.6878000497817993,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
141,test,0.4369102120399475,0.7130000591278076,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
142,train,0.43816938996315,0.693399965763092,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
142,test,0.43955105543136597,0.6859999895095825,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
143,train,0.4375413656234741,0.6957999467849731,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
143,test,0.43656015396118164,0.7199999690055847,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
144,train,0.43861156702041626,0.698199987411499,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
144,test,0.4363555312156677,0.7039999961853027,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
145,train,0.4374646246433258,0.6955999732017517,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
145,test,0.4407119154930115,0.7120000123977661,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
146,train,0.4407585859298706,0.6909999847412109,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
146,test,0.43583592772483826,0.7139999866485596,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
147,train,0.43716681003570557,0.7000000476837158,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
147,test,0.43992623686790466,0.7039999961853027,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
148,train,0.43866637349128723,0.6917999982833862,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
148,test,0.43939536809921265,0.7010000348091125,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
149,train,0.45027393102645874,0.6883999705314636,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
149,test,0.43580135703086853,0.7150000333786011,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
150,train,0.4386039078235626,0.6847999691963196,0.6875,15.782163243686686,40.162194201313376,50,100,200,500,200,1,1,gru,gs,50,42,0
150,test,0.4421493411064148,0.7029999494552612,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
151,train,0.43735015392303467,0.6886000037193298,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
151,test,0.43833112716674805,0.687999963760376,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
152,train,0.4382115304470062,0.6931999921798706,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
152,test,0.4395768642425537,0.7050000429153442,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
153,train,0.43837061524391174,0.6904000043869019,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
153,test,0.4391361176967621,0.7059999704360962,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
154,train,0.4379735589027405,0.6899999976158142,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
154,test,0.4408629834651947,0.7029999494552612,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
155,train,0.44112616777420044,0.6926000118255615,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
155,test,0.4368968904018402,0.7110000848770142,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
156,train,0.43678614497184753,0.6917999982833862,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
156,test,0.43811720609664917,0.7020000219345093,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
157,train,0.43761879205703735,0.699400007724762,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
157,test,0.43928176164627075,0.6949999928474426,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
158,train,0.43799078464508057,0.6904000639915466,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
158,test,0.4380493760108948,0.6969999670982361,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
159,train,0.44200456142425537,0.6938000321388245,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
159,test,0.4386644959449768,0.7129999399185181,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
160,train,0.4402299225330353,0.694599986076355,0.6875,15.782163243686686,37.06337581149143,50,100,200,500,200,1,1,gru,gs,50,42,0
160,test,0.4373127520084381,0.715999960899353,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
161,train,0.44270169734954834,0.6958000063896179,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
161,test,0.44107747077941895,0.7029999494552612,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
162,train,0.4402582049369812,0.6941999793052673,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
162,test,0.4431512951850891,0.7069999575614929,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
163,train,0.43828314542770386,0.6987999677658081,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
163,test,0.44013291597366333,0.687999963760376,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
164,train,0.4384475350379944,0.6924000382423401,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
164,test,0.43798428773880005,0.6959999799728394,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
165,train,0.4382881820201874,0.6917999386787415,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
165,test,0.4416891932487488,0.7150000333786011,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
166,train,0.4384125769138336,0.6943999528884888,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
166,test,0.4382777214050293,0.7129999399185181,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
167,train,0.43740206956863403,0.6972000002861023,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
167,test,0.43782907724380493,0.7070000171661377,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
168,train,0.4369306266307831,0.7033999562263489,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
168,test,0.43579578399658203,0.7089999914169312,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
169,train,0.4427250027656555,0.6917999982833862,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
169,test,0.4388607442378998,0.706000030040741,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
170,train,0.4373994469642639,0.6926000118255615,0.6875,15.782163243686686,40.48073692770218,50,100,200,500,200,1,1,gru,gs,50,42,0
170,test,0.4377371370792389,0.7010000944137573,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
171,train,0.4377020299434662,0.6891999840736389,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
171,test,0.44066905975341797,0.7100000381469727,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
172,train,0.4369014501571655,0.6976000070571899,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
172,test,0.44532066583633423,0.6990000009536743,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
173,train,0.43860581517219543,0.6908000111579895,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
173,test,0.4387342929840088,0.6960000395774841,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
174,train,0.4373301565647125,0.6922000050544739,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
174,test,0.43689870834350586,0.7140000462532043,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
175,train,0.4375574588775635,0.6948000192642212,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
175,test,0.437493234872818,0.7080000042915344,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
176,train,0.4374455511569977,0.6953999400138855,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
176,test,0.43920499086380005,0.6970000267028809,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
177,train,0.43970221281051636,0.6944000124931335,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
177,test,0.43825793266296387,0.6970000267028809,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
178,train,0.4441883862018585,0.6883999705314636,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
178,test,0.4415995180606842,0.6929999589920044,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
179,train,0.44094645977020264,0.6916000247001648,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
179,test,0.44072508811950684,0.7139999866485596,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
180,train,0.4417570233345032,0.6962000131607056,0.6875,15.782163243686686,39.77298415869991,50,100,200,500,200,1,1,gru,gs,50,42,0
180,test,0.43755587935447693,0.7039999961853027,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
181,train,0.43673157691955566,0.6908000111579895,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
181,test,0.43678778409957886,0.7000000476837158,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
182,train,0.4377765953540802,0.6909999847412109,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
182,test,0.4373224675655365,0.6949999928474426,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
183,train,0.43760573863983154,0.6917999982833862,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
183,test,0.5226473808288574,0.7080000042915344,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
184,train,0.4396597743034363,0.6935999989509583,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
184,test,0.4402538239955902,0.6970000267028809,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
185,train,0.4466657340526581,0.699400007724762,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
185,test,0.4385364055633545,0.6980000138282776,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
186,train,0.4371511936187744,0.6990000009536743,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
186,test,0.4384602904319763,0.7039999961853027,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
187,train,0.4378867447376251,0.6855999827384949,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
187,test,0.4380248188972473,0.7049999833106995,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
188,train,0.4365726411342621,0.6981999278068542,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
188,test,0.4357307553291321,0.7120000123977661,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
189,train,0.439380407333374,0.6910000443458557,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
189,test,0.4377855360507965,0.7050000429153442,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
190,train,0.43700969219207764,0.6940000057220459,0.6875,15.782163243686686,40.867271106325234,50,100,200,500,200,1,1,gru,gs,50,42,0
190,test,0.4384285807609558,0.6990000009536743,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
191,train,0.4372783303260803,0.6965999603271484,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
191,test,0.4360380172729492,0.6990000009536743,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
192,train,0.4376359283924103,0.6935999989509583,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
192,test,0.43850746750831604,0.6980000734329224,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
193,train,0.43875908851623535,0.6964000463485718,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
193,test,0.43622317910194397,0.7139999270439148,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
194,train,0.4372250735759735,0.6987999677658081,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
194,test,0.43606629967689514,0.7160000801086426,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
195,train,0.43778762221336365,0.6953999996185303,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
195,test,0.4373559057712555,0.7129999995231628,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
196,train,0.41797763109207153,0.7167999744415283,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
196,test,0.38950055837631226,0.7490000128746033,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
197,train,0.3966802954673767,0.7220000624656677,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
197,test,0.3896496593952179,0.7479999661445618,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
198,train,0.40341225266456604,0.7296000123023987,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
198,test,0.39266330003738403,0.7310000658035278,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
199,train,0.3965204954147339,0.7211999297142029,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
199,test,0.3898569941520691,0.7389999628067017,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
200,train,0.3953542709350586,0.7250000238418579,0.71875,15.644268185602982,40.66971620691084,50,100,200,500,200,1,1,gru,gs,50,42,0
200,test,0.3931921422481537,0.7299999594688416,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
201,train,0.3955255448818207,0.7237999439239502,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
201,test,0.39174479246139526,0.7409999966621399,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
202,train,0.39496615529060364,0.7242000102996826,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
202,test,0.3891277611255646,0.7450000047683716,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
203,train,0.3954096734523773,0.7229999303817749,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
203,test,0.38910147547721863,0.734000027179718,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
204,train,0.3942168951034546,0.7266000509262085,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
204,test,0.38834792375564575,0.7429999113082886,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
205,train,0.39442458748817444,0.7201999425888062,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
205,test,0.3901946246623993,0.7459999918937683,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
206,train,0.39739158749580383,0.7260000705718994,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
206,test,0.39424413442611694,0.7310000061988831,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
207,train,0.39653465151786804,0.7226000428199768,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
207,test,0.3920329809188843,0.7440000176429749,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
208,train,0.3948373794555664,0.7251999378204346,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
208,test,0.3889721632003784,0.7329999804496765,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
209,train,0.3944742977619171,0.7236000299453735,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
209,test,0.38800886273384094,0.7419999837875366,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
210,train,0.428532212972641,0.7113999724388123,0.703125,15.672067974836384,40.42432349501186,50,100,200,500,200,1,1,gru,gs,50,42,0
210,test,0.4160913825035095,0.7170000076293945,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
211,train,0.4165002405643463,0.7158000469207764,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
211,test,0.41724252700805664,0.7130000591278076,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
212,train,0.41677817702293396,0.7084000110626221,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
212,test,0.41548413038253784,0.7250000238418579,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
213,train,0.4167258143424988,0.7079999446868896,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
213,test,0.4162261486053467,0.718999981880188,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
214,train,0.4154700040817261,0.7063999772071838,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
214,test,0.4157516360282898,0.7229999303817749,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
215,train,0.41718780994415283,0.7115999460220337,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
215,test,0.41642361879348755,0.7199999690055847,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
216,train,0.41639310121536255,0.7095999717712402,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
216,test,0.4181467890739441,0.7250000238418579,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
217,train,0.4087287485599518,0.7183999419212341,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
217,test,0.392738401889801,0.7450000047683716,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
218,train,0.39503777027130127,0.7226000428199768,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
218,test,0.3892391324043274,0.7429999113082886,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
219,train,0.39386069774627686,0.7308000326156616,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
219,test,0.3920479118824005,0.722000002861023,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
220,train,0.3947398066520691,0.7230000495910645,0.71875,15.644268185602982,39.327610606395986,50,100,200,500,200,1,1,gru,gs,50,42,0
220,test,0.3911828398704529,0.7540000081062317,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
221,train,0.3940693736076355,0.7242000102996826,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
221,test,0.39134424924850464,0.7369999885559082,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
222,train,0.39421141147613525,0.7257999181747437,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
222,test,0.39012712240219116,0.7390000224113464,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
223,train,0.3993254005908966,0.7290000915527344,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
223,test,0.38860923051834106,0.7430000305175781,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
224,train,0.3964642584323883,0.7228000164031982,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
224,test,0.38935476541519165,0.7379999160766602,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
225,train,0.39617598056793213,0.7205999493598938,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
225,test,0.39007359743118286,0.7390000224113464,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
226,train,0.3953424096107483,0.7225999236106873,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
226,test,0.38967373967170715,0.7419999837875366,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
227,train,0.3948169946670532,0.7205999493598938,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
227,test,0.3899964988231659,0.7319999933242798,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
228,train,0.39424559473991394,0.725399911403656,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
228,test,0.38869044184684753,0.7429999113082886,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
229,train,0.39365214109420776,0.7287999987602234,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
229,test,0.39465656876564026,0.7299999594688416,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
230,train,0.4000343382358551,0.7284000515937805,0.71875,15.644268185602982,40.46534666486827,50,100,200,500,200,1,1,gru,gs,50,42,0
230,test,0.3920705318450928,0.718000054359436,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
231,train,0.3974151909351349,0.730400025844574,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
231,test,0.390401154756546,0.7389999628067017,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
232,train,0.40029609203338623,0.7278000116348267,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
232,test,0.38953301310539246,0.734000027179718,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
233,train,0.3948596119880676,0.7264000177383423,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
233,test,0.38902634382247925,0.7419999837875366,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
234,train,0.3960205018520355,0.7280000448226929,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
234,test,0.39118146896362305,0.7399999499320984,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
235,train,0.3938395380973816,0.7252000570297241,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
235,test,0.3888137936592102,0.7350000143051147,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
236,train,0.39395520091056824,0.7310000061988831,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
236,test,0.3912839889526367,0.7350000143051147,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
237,train,0.3944762051105499,0.72760009765625,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
237,test,0.3904891014099121,0.7400000095367432,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
238,train,0.3941808342933655,0.724600076675415,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
238,test,0.3893875777721405,0.7380000948905945,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
239,train,0.3947114944458008,0.7228000164031982,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
239,test,0.3892042636871338,0.7380000352859497,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
240,train,0.3942002058029175,0.7205999493598938,0.71875,15.644268185602982,41.20371550272612,50,100,200,500,200,1,1,gru,gs,50,42,0
240,test,0.3887364864349365,0.7409999966621399,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
241,train,0.39423033595085144,0.7312000393867493,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
241,test,0.3896966278553009,0.7350000143051147,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
242,train,0.39409124851226807,0.7236000299453735,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
242,test,0.38841789960861206,0.7399999499320984,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
243,train,0.3936823904514313,0.725399911403656,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
243,test,0.38810184597969055,0.7489999532699585,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
244,train,0.39361515641212463,0.7240000367164612,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
244,test,0.3884635269641876,0.7459999918937683,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
245,train,0.39377906918525696,0.7230000495910645,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
245,test,0.39159730076789856,0.7269999980926514,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
246,train,0.3934490978717804,0.7299998998641968,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
246,test,0.3897250294685364,0.7360000610351562,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
247,train,0.394460529088974,0.727400004863739,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
247,test,0.38934266567230225,0.7369999885559082,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
248,train,0.394893616437912,0.7201999425888062,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
248,test,0.3914821743965149,0.7389999628067017,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
249,train,0.3937409520149231,0.7234000563621521,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
249,test,0.39174768328666687,0.73499995470047,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
250,train,0.39563462138175964,0.735200047492981,0.75,14.855305918813201,41.621001762336306,50,100,200,500,200,1,1,gru,gs,50,42,0
250,test,0.36363279819488525,0.775999903678894,,,,50,100,200,500,200,1,1,gru,gs,50,42,0
